NEATFO|7.0.4|
48736|47232|FUTSTK|AUROPHARMA|XX|1224945000|-1|XX|0|FUTSTK|AUROPHARMA|XX|1227969000|-1|XX|0|69535|-3480|3480|-695|695|1000|1000|5|1000|1000|5|1|N
42968|48737|FUTSTK|AXISBANK|XX|1222525800|-1|XX|0|FUTSTK|AXISBANK|XX|1224945000|-1|XX|0|65305|-3265|3265|-655|655|1200|1200|5|1200|1200|5|1|N
48737|47235|FUTSTK|AXISBANK|XX|1224945000|-1|XX|0|FUTSTK|AXISBANK|XX|1227969000|-1|XX|0|65620|-3285|3285|-660|660|1200|1200|5|1200|1200|5|1|N
42969|48738|FUTSTK|BAJAJ-AUTO|XX|1222525800|-1|XX|0|FUTSTK|BAJAJ-AUTO|XX|1224945000|-1|XX|0|272490|-13625|13625|-2725|2725|250|250|5|250|250|5|1|N
48738|47236|FUTSTK|BAJAJ-AUTO|XX|1224945000|-1|XX|0|FUTSTK|BAJAJ-AUTO|XX|1227969000|-1|XX|0|274300|-13715|13715|-2745|2745|250|250|5|250|250|5|1|N
42970|48739|FUTSTK|BAJAJFINSV|XX|1222525800|-1|XX|0|FUTSTK|BAJAJFINSV|XX|1224945000|-1|XX|0|698620|-34935|34935|-6990|6990|125|125|5|125|125|5|1|N
48739|47237|FUTSTK|BAJAJFINSV|XX|1224945000|-1|XX|0|FUTSTK|BAJAJFINSV|XX|1227969000|-1|XX|0|700905|-35045|35045|-7010|7010|125|125|5|125|125|5|1|N
42971|48740|FUTSTK|BAJFINANCE|XX|1222525800|-1|XX|0|FUTSTK|BAJFINANCE|XX|1224945000|-1|XX|0|295230|-14765|14765|-2955|2955|500|500|5|500|500|5|1|N
48740|47238|FUTSTK|BAJFINANCE|XX|1224945000|-1|XX|0|FUTSTK|BAJFINANCE|XX|1227969000|-1|XX|0|296470|-14825|14825|-2965|2965|500|500|5|500|500|5|1|N
42972|48770|FUTSTK|BALKRISIND|XX|1222525800|-1|XX|0|FUTSTK|BALKRISIND|XX|1224945000|-1|XX|0|141560|-7080|7080|-1415|1415|800|800|5|800|800|5|1|N
48770|47239|FUTSTK|BALKRISIND|XX|1224945000|-1|XX|0|FUTSTK|BALKRISIND|XX|1227969000|-1|XX|0|140710|-7035|7035|-1410|1410|800|800|5|800|800|5|1|N
42977|48771|FUTSTK|BANKBARODA|XX|1222525800|-1|XX|0|FUTSTK|BANKBARODA|XX|1224945000|-1|XX|0|15135|-760|760|-155|155|4000|4000|5|4000|4000|5|1|N
48771|47240|FUTSTK|BANKBARODA|XX|1224945000|-1|XX|0|FUTSTK|BANKBARODA|XX|1227969000|-1|XX|0|15200|-760|760|-155|155|4000|4000|5|4000|4000|5|1|N
42979|48779|FUTSTK|BANKINDIA|XX|1222525800|-1|XX|0|FUTSTK|BANKINDIA|XX|1224945000|-1|XX|0|10050|-505|505|-100|100|6000|6000|5|6000|6000|5|1|N
48779|47242|FUTSTK|BANKINDIA|XX|1224945000|-1|XX|0|FUTSTK|BANKINDIA|XX|1227969000|-1|XX|0|10120|-510|510|-105|105|6000|6000|5|6000|6000|5|1|N
42936|47195|FUTIDX|BANKNIFTY|XX|1222525800|-1|XX|0|FUTIDX|BANKNIFTY|XX|1227969000|-1|XX|0|2822185|-84665|84665|-28225|28225|40|40|5|40|40|5|1|N
42936|48572|FUTIDX|BANKNIFTY|XX|1222525800|-1|XX|0|FUTIDX|BANKNIFTY|XX|1224945000|-1|XX|0|2822185|-84665|84665|-28225|28225|40|40|5|40|40|5|1|N
48572|47195|FUTIDX|BANKNIFTY|XX|1224945000|-1|XX|0|FUTIDX|BANKNIFTY|XX|1227969000|-1|XX|0|2827135|-84815|84815|-28275|28275|40|40|5|40|40|5|1|N
42980|48780|FUTSTK|BATAINDIA|XX|1222525800|-1|XX|0|FUTSTK|BATAINDIA|XX|1224945000|-1|XX|0|109560|-5480|5480|-1095|1095|1100|1100|5|1100|1100|5|1|N
48780|47243|FUTSTK|BATAINDIA|XX|1224945000|-1|XX|0|FUTSTK|BATAINDIA|XX|1227969000|-1|XX|0|109965|-5500|5500|-1100|1100|1100|1100|5|1100|1100|5|1|N
42981|48784|FUTSTK|BEL|XX|1222525800|-1|XX|0|FUTSTK|BEL|XX|1224945000|-1|XX|0|11510|-575|575|-115|115|4950|4950|5|4950|4950|5|1|N
48784|47245|FUTSTK|BEL|XX|1224945000|-1|XX|0|FUTSTK|BEL|XX|1227969000|-1|XX|0|11580|-580|580|-115|115|4950|4950|5|4950|4950|5|1|N
42982|48785|FUTSTK|BEML|XX|1222525800|-1|XX|0|FUTSTK|BEML|XX|1224945000|-1|XX|0|81880|-4095|4095|-820|820|500|500|5|500|500|5|1|N
48785|47246|FUTSTK|BEML|XX|1224945000|-1|XX|0|FUTSTK|BEML|XX|1227969000|-1|XX|0|82265|-4115|4115|-825|825|500|500|5|500|500|5|1|N
42985|48788|FUTSTK|BERGEPAINT|XX|1222525800|-1|XX|0|FUTSTK|BERGEPAINT|XX|1224945000|-1|XX|0|33835|-1695|1695|-340|340|2200|2200|5|2200|2200|5|1|N
48788|47248|FUTSTK|BERGEPAINT|XX|1224945000|-1|XX|0|FUTSTK|BERGEPAINT|XX|1227969000|-1|XX|0|34095|-1705|1705|-340|340|2200|2200|5|2200|2200|5|1|N
42986|48789|FUTSTK|BHARATFIN|XX|1222525800|-1|XX|0|FUTSTK|BHARATFIN|XX|1224945000|-1|XX|0|115020|-5755|5755|-1150|1150|500|500|5|500|500|5|1|N
48789|47250|FUTSTK|BHARATFIN|XX|1224945000|-1|XX|0|FUTSTK|BHARATFIN|XX|1227969000|-1|XX|0|115505|-5775|5775|-1155|1155|500|500|5|500|500|5|1|N
42987|48790|FUTSTK|BHARATFORG|XX|1222525800|-1|XX|0|FUTSTK|BHARATFORG|XX|1224945000|-1|XX|0|67435|-3375|3375|-675|675|1200|1200|5|1200|1200|5|1|N
48790|47251|FUTSTK|BHARATFORG|XX|1224945000|-1|XX|0|FUTSTK|BHARATFORG|XX|1227969000|-1|XX|0|67700|-3385|3385|-680|680|1200|1200|5|1200|1200|5|1|N
42988|48791|FUTSTK|BHARTIARTL|XX|1222525800|-1|XX|0|FUTSTK|BHARTIARTL|XX|1224945000|-1|XX|0|38525|-1930|1930|-385|385|1700|1700|5|1700|1700|5|1|N
48791|47252|FUTSTK|BHARTIARTL|XX|1224945000|-1|XX|0|FUTSTK|BHARTIARTL|XX|1227969000|-1|XX|0|38700|-1935|1935|-390|390|1700|1700|5|1700|1700|5|1|N
42989|48792|FUTSTK|BHEL|XX|1222525800|-1|XX|0|FUTSTK|BHEL|XX|1224945000|-1|XX|0|8050|-405|405|-70|95|7500|7500|5|7500|7500|5|1|N
48792|47253|FUTSTK|BHEL|XX|1224945000|-1|XX|0|FUTSTK|BHEL|XX|1227969000|-1|XX|0|8125|-410|410|-85|85|7500|7500|5|7500|7500|5|1|N
42990|48795|FUTSTK|BIOCON|XX|1222525800|-1|XX|0|FUTSTK|BIOCON|XX|1224945000|-1|XX|0|61025|-3055|3055|-610|610|900|900|5|900|900|5|1|N
48795|47260|FUTSTK|BIOCON|XX|1224945000|-1|XX|0|FUTSTK|BIOCON|XX|1227969000|-1|XX|0|61340|-3070|3070|-615|615|900|900|5|900|900|5|1|N
42991|48797|FUTSTK|BOSCHLTD|XX|1222525800|-1|XX|0|FUTSTK|BOSCHLTD|XX|1224945000|-1|XX|0|2214905|-110745|110745|-22150|22150|30|30|5|30|30|5|1|N
48797|47261|FUTSTK|BOSCHLTD|XX|1224945000|-1|XX|0|FUTSTK|BOSCHLTD|XX|1227969000|-1|XX|0|2226320|-111320|111320|-22265|22265|30|30|5|30|30|5|1|N
42992|48798|FUTSTK|BPCL|XX|1222525800|-1|XX|0|FUTSTK|BPCL|XX|1224945000|-1|XX|0|35905|-1795|1795|-360|360|1800|1800|5|1800|1800|5|1|N
